dataset,model,model_config,model_name,fraction,unlabeled_ratio,run,epoch,loss,g_loss,d_loss,d_loss_sup,d_loss_unsup,c_loss,accuracy,macro_f1,val_loss,val_accuracy,val_macro_f1,test_loss,test_accuracy,test_macro_f1
mams,wgan,epb1,wgan-epb1,0.1,2.0,2,6.0,,,0.0126639129593968,,,,0.957920789718628,0.9577583074569702,0.8533370494842529,0.7596874833106995,0.5919340252876282,0.8292579650878906,0.7593749761581421,0.5908324718475342
mams,wgan,epb1,wgan-epb1,0.1,2.0,2,7.0,,,0.0097650196403265,,,,0.9694719314575196,0.969445824623108,0.9823105335235596,0.75,0.5935821533203125,0.9434337615966796,0.7596874833106995,0.6135889291763306
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,0.0,,,1.358471155166626,,,,0.3901384174823761,0.3831700086593628,0.7676874399185181,0.6865624785423279,0.469427615404129,0.7666701674461365,0.6924999952316284,0.4803510904312134
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,1.0,,,0.7562376856803894,,,,0.5916954874992371,0.5911334753036499,0.6524023413658142,0.731249988079071,0.5675575137138367,0.6367330551147461,0.7428125143051147,0.5709978342056274
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,2.0,,,0.5158306360244751,,,,0.7171280384063721,0.7177926898002625,0.7776371240615845,0.692187488079071,0.5778934359550476,0.7599696516990662,0.7021874785423279,0.5845241546630859
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,3.0,,,0.0933591648936271,,,,0.8287197351455688,0.8291151523590088,0.7594741582870483,0.7506250143051147,0.6111272573471069,0.7454005479812622,0.7518749833106995,0.6030162572860718
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,4.0,,,0.1186480671167373,,,,0.9057093262672424,0.9057613015174866,0.7073667645454407,0.7790625095367432,0.6097521185874939,0.686786413192749,0.7868750095367432,0.6049298048019409
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,5.0,,,0.028206018730998,,,,0.9429065585136414,0.942968487739563,0.8450911641120911,0.7743750214576721,0.6320559978485107,0.7846360802650452,0.7774999737739563,0.6236698627471924
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,6.0,,,0.0172230415046215,,,,0.9662629961967468,0.9661870002746582,0.97263902425766,0.7668750286102295,0.639711856842041,0.9237081408500672,0.7706249952316284,0.6354198455810547
mams,wgan,epb2,wgan-epb2,0.1,2.0,0,7.0,,,0.0075937104411423,,,,0.9904844164848328,0.9904886484146118,1.1145267486572266,0.7456250190734863,0.6459569334983826,1.093486785888672,0.7371875047683716,0.619591474533081
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,0.0,,,1.5851478576660156,,,,0.3863636255264282,0.3732455968856811,1.172329664230347,0.5403125286102295,0.3993806838989258,1.1765904426574707,0.5396875143051147,0.4002627730369568
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,1.0,,,1.779452562332153,,,,0.5493730306625366,0.5442346334457397,0.8891651034355164,0.668749988079071,0.5141655206680298,0.8694766163825989,0.6703125238418579,0.5193394422531128
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,2.0,,,0.4619076550006866,,,,0.6841692924499512,0.6859787106513977,0.848267674446106,0.6871874928474426,0.5389560461044312,0.8276314735412598,0.6915624737739563,0.5445996522903442
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,3.0,,,0.0958461090922355,,,,0.7813479900360107,0.7822122573852539,0.8091820478439331,0.7121875286102295,0.5732191801071167,0.7945826053619385,0.707812488079071,0.556636393070221
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,4.0,,,0.0262805316597223,,,,0.8746081590652466,0.8747954368591309,0.9227207899093628,0.714062511920929,0.5873889923095703,0.9109572768211364,0.7128124833106995,0.5795302391052246
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,5.0,,,0.0123670669272542,,,,0.9357366561889648,0.9354743957519532,1.1356598138809204,0.6700000166893005,0.5541635751724243,1.1296308040618896,0.6787499785423279,0.5582167506217957
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,6.0,,,0.0086683239787817,,,,0.9663009643554688,0.96631121635437,1.1020541191101074,0.7015625238418579,0.5577855706214905,1.0878307819366455,0.6978124976158142,0.5590616464614868
mams,wgan,epb2,wgan-epb2,0.1,2.0,1,7.0,,,0.0141070168465375,,,,0.9819748997688292,0.98199063539505,1.412186861038208,0.6487500071525574,0.5242148637771606,1.391802191734314,0.6528124809265137,0.5307480096817017
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,0.0,,,1.2672885656356812,,,,0.4200336635112762,0.4147045016288757,0.8184266090393066,0.7024999856948853,0.4648652076721191,0.8295362591743469,0.6931250095367432,0.4531785845756531
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,1.0,,,1.1843678951263428,,,,0.6296296119689941,0.6302485466003418,0.7113935351371765,0.7268750071525574,0.5549200773239136,0.7172767519950867,0.7181249856948853,0.5446105003356934
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,2.0,,,0.4849734902381897,,,,0.7668350338935852,0.7663378715515137,0.856143057346344,0.7043750286102295,0.5553839206695557,0.8577117323875427,0.6978124976158142,0.5427871346473694
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,3.0,,,0.2784368693828583,,,,0.8257575631141663,0.8243774771690369,0.9912045001983644,0.6962500214576721,0.5616748929023743,0.9924713969230652,0.690625011920929,0.5470275282859802
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,4.0,,,0.1158025041222572,,,,0.8855218887329102,0.8849717378616333,1.365774393081665,0.6259375214576721,0.5242928266525269,1.3484373092651367,0.6168749928474426,0.523720920085907
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,5.0,,,0.0734918192028999,,,,0.92592591047287,0.9257563948631288,1.1752140522003174,0.7071874737739563,0.5850100517272949,1.1784790754318235,0.7006250023841858,0.5725783109664917
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,6.0,,,0.3039109706878662,,,,0.9553872346878052,0.955342411994934,1.2187937498092651,0.7153124809265137,0.5900428295135498,1.2052181959152222,0.7134374976158142,0.5804580450057983
mams,wgan,epb2,wgan-epb2,0.1,2.0,2,7.0,,,0.0950391292572021,,,,0.9772727489471436,0.9772789478302002,1.0268452167510986,0.7578125,0.6131006479263306,1.02750563621521,0.7556250095367432,0.605111837387085
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,0.0,,,2.0079965591430664,,,,0.2852233648300171,0.2868431210517883,1.0293090343475342,0.690625011920929,0.3565729856491089,1.0327110290527344,0.6903125047683716,0.3610719442367553
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,1.0,,,1.756955623626709,,,,0.5326460599899292,0.5247272849082947,0.888332188129425,0.6768749952316284,0.5027718544006348,0.8756955862045288,0.6818749904632568,0.5116586685180664
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,2.0,,,1.7970863580703735,,,,0.6099656224250793,0.6069627404212952,0.9605945348739624,0.6468750238418579,0.4983038604259491,0.9353346228599548,0.6606249809265137,0.5059640407562256
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,3.0,,,1.1489911079406738,,,,0.6950171589851379,0.6939319372177124,1.0504791736602783,0.6503124833106995,0.512527585029602,1.0277845859527588,0.6559374928474426,0.5125987529754639
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,4.0,,,0.6081430912017822,,,,0.7998281717300415,0.7981705069541931,1.059057354927063,0.6956250071525574,0.542438268661499,1.0177268981933594,0.7059375047683716,0.5619282126426697
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,5.0,,,0.4730845391750335,,,,0.8634020686149597,0.8627951145172119,1.0513355731964111,0.7362499833106995,0.5812897682189941,1.0014022588729858,0.7443749904632568,0.5897030830383301
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,6.0,,,0.1008811891078949,,,,0.9175257682800292,0.9169917106628418,1.0472216606140137,0.7171875238418579,0.5705229043960571,1.0139161348342896,0.7209374904632568,0.5715730786323547
mams,wgan,epb3,wgan-epb3,0.1,2.0,0,7.0,,,0.0558933019638061,,,,0.9458763003349304,0.9457865953445436,0.9012287855148317,0.776562511920929,0.6152492761611938,0.8813713788986206,0.7828124761581421,0.6156102418899536
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,0.0,,,0.0257268361747264,,,,0.3507936596870422,0.3329581618309021,1.0764672756195068,0.6850000023841858,0.4677459001541137,1.0642218589782717,0.6890624761581421,0.4750572443008423
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,1.0,,,0.0117002539336681,,,,0.5317460298538208,0.5129667520523071,0.8760034441947937,0.7612500190734863,0.5753812789916992,0.8773632645606995,0.7509375214576721,0.5554448962211609
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,2.0,,,0.0033111721277236,,,,0.6357142925262451,0.6260688304901123,0.8051745891571045,0.7246875166893005,0.5635156631469727,0.7924684286117554,0.731249988079071,0.5627323389053345
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,3.0,,,0.003180050291121,,,,0.7341269850730896,0.7293750047683716,0.7716624736785889,0.7412499785423279,0.5999823808670044,0.738760232925415,0.7478125095367432,0.6045011281967163
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,4.0,,,0.0030395514331758,,,,0.8309524059295654,0.8281518220901489,0.8499299883842468,0.7437499761581421,0.5948271751403809,0.820842981338501,0.7487499713897705,0.5988320708274841
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,5.0,,,0.001705341390334,,,,0.8841269612312317,0.8828706741333008,0.8665730357170105,0.7412499785423279,0.5968627333641052,0.8350862264633179,0.7459375262260437,0.5968753099441528
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,6.0,,,0.0014958616811782,,,,0.9341269731521606,0.9335507154464722,0.8655654191970825,0.7615625262260437,0.6209311485290527,0.8335222601890564,0.7671874761581421,0.6237030029296875
mams,wgan,epb3,wgan-epb3,0.1,2.0,1,7.0,,,0.0007386716315522,,,,0.9595237970352172,0.9592728614807128,0.920316994190216,0.7640625238418579,0.6220787763595581,0.8867595195770264,0.7693750262260437,0.6223007440567017
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,0.0,,,1.018749475479126,,,,0.3697411119937897,0.3536275923252105,1.2960773706436155,0.3140625059604645,0.3088631331920624,1.295911431312561,0.3312500119209289,0.317330539226532
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,1.0,,,1.1016427278518677,,,,0.5736246109008789,0.5703287124633789,0.7648745179176331,0.6881250143051147,0.5348986983299255,0.7723775506019592,0.6865624785423279,0.5371067523956299
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,2.0,,,0.8139891028404236,,,,0.6828479170799255,0.6822373270988464,0.7014403343200684,0.7387499809265137,0.5886719822883606,0.7049276828765869,0.7334374785423279,0.5774328112602234
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,3.0,,,0.358238011598587,,,,0.7742718458175659,0.7743841409683228,0.7514455318450928,0.7225000262260437,0.585935115814209,0.7747938632965088,0.7109375,0.5629218816757202
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,4.0,,,0.1291964799165725,,,,0.8729773759841919,0.8725706338882446,0.8229597210884094,0.7465624809265137,0.5935040712356567,0.8596298694610596,0.7337499856948853,0.5713222622871399
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,5.0,,,0.1296077817678451,,,,0.9263753890991212,0.92621511220932,0.8534421324729919,0.7540624737739563,0.6001430749893188,0.8757144808769226,0.7581250071525574,0.5979540348052979
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,6.0,,,0.0224774647504091,,,,0.958737850189209,0.9586238265037536,0.9744082093238832,0.7396875023841858,0.5897914171218872,1.030057668685913,0.7293750047683716,0.5698689222335815
mams,wgan,epb3,wgan-epb3,0.1,2.0,2,7.0,,,0.0224647875875234,,,,0.9644013047218324,0.9643627405166626,1.0813406705856323,0.7121875286102295,0.575195848941803,1.0876548290252686,0.7087500095367432,0.5647234320640564
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,0.0,,,1.1642835140228271,1.1576474905014038,0.0066360579803586,,0.4474576413631439,0.4357580840587616,0.934001088142395,0.699999988079071,0.5036503672599792,0.9220953583717346,0.7043750286102295,0.5039956569671631
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,1.0,,,0.196830153465271,0.1918203383684158,0.0050098118372261,,0.5703389644622803,0.5624293684959412,0.7769255638122559,0.7087500095367432,0.5256202220916748,0.7542296648025513,0.7215625047683716,0.5457412004470825
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,2.0,,,0.0868173241615295,0.0823600143194198,0.0044573098421096,,0.6745762825012207,0.6729464530944824,0.6753540635108948,0.7606250047683716,0.5855722427368164,0.6529580950737,0.765625,0.5871463418006897
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,3.0,,,0.0322056636214256,0.0300761014223098,0.0021295640617609,,0.7669491767883301,0.7659498453140259,1.0832359790802002,0.667187511920929,0.5649822950363159,1.048272728919983,0.6734374761581421,0.563763439655304
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,4.0,,,0.0263782646507024,0.024628272280097,0.0017499924870207,,0.8627118468284607,0.8618025779724121,0.7597610354423523,0.7649999856948853,0.6250890493392944,0.7492525577545166,0.7593749761581421,0.6118448972702026
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,5.0,,,0.0158112458884716,0.0148547729477286,0.0009564738138578,,0.9186440706253052,0.918101727962494,0.7531177401542664,0.7771875262260437,0.6141126155853271,0.7353087067604065,0.7771875262260437,0.6051054000854492
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,6.0,,,0.0066046495921909,0.0057363179512321,0.0008683318155817,,0.961864411830902,0.9617277979850768,0.7980177402496338,0.7768750190734863,0.6264666318893433,0.7802361249923706,0.7759374976158142,0.6141265630722046
mams,wgan,epb3,wgan-epb3,0.1,2.0,3,7.0,,,0.0032739781308919,0.0020945770666003,0.0011794010642915,,0.9855931997299194,0.9855976104736328,0.859771192073822,0.7746875286102295,0.6385566592216492,0.8406448364257812,0.768750011920929,0.6200985908508301
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,0.0,,,0.9164143204689026,0.904324233531952,0.0120900962501764,,0.3347315490245819,0.3326200842857361,1.2633545398712158,0.324999988079071,0.3244148790836334,1.2765580415725708,0.3212499916553497,0.3274723589420318
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,1.0,,,0.356835126876831,0.3511646091938019,0.0056705088354647,,0.5771812200546265,0.5740638971328735,0.9515403509140016,0.6449999809265137,0.4921760559082031,0.92201566696167,0.6578124761581421,0.5100381970405579
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,2.0,,,0.0953818708658218,0.0928963348269462,0.0024855360388755,,0.7172818779945374,0.71760094165802,0.6929294466972351,0.7690625190734863,0.6041238307952881,0.6660997867584229,0.7715625166893005,0.6055327653884888
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,3.0,,,0.0576925761997699,0.0557591617107391,0.0019334144890308,,0.8313758373260498,0.8311939239501953,0.7446978092193604,0.7603124976158142,0.5858436822891235,0.7285799384117126,0.768750011920929,0.5836954712867737
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,4.0,,,0.0444516018033027,0.0420938432216644,0.0023577592801302,,0.8657718300819397,0.8656015992164612,0.9964754581451416,0.6778125166893005,0.545962929725647,0.958565890789032,0.6928125023841858,0.5648585557937622
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,5.0,,,0.0115130981430411,0.0097888447344303,0.0017242534086108,,0.9244966506958008,0.9244159460067748,0.9437320232391356,0.7128124833106995,0.5848374366760254,0.9071712493896484,0.7184374928474426,0.5881030559539795
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,6.0,,,0.0068235755898058,0.0059412308037281,0.000882344902493,,0.9714764952659608,0.9714689254760742,0.8350198864936829,0.7884374856948853,0.6281270384788513,0.7999275326728821,0.7981250286102295,0.6334968209266663
mams,wgan,epb3,wgan-epb3,0.1,2.0,4,7.0,,,0.0107652582228183,0.010139032267034,0.0006262263632379,,0.9706375598907472,0.9706470966339112,1.0588726997375488,0.723437488079071,0.5911040306091309,1.0181684494018557,0.7362499833106995,0.603398323059082
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,0.0,,,0.626339316368103,0.6018579602241516,0.0244813542813062,,0.4161237776279449,0.4144088327884674,0.8885945081710815,0.6965625286102295,0.5011266469955444,0.8624283671379089,0.7037500143051147,0.4960781633853912
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,1.0,,,0.4033740162849426,0.3973537385463714,0.0060202879831194,,0.5830618739128113,0.58009934425354,0.8600726127624512,0.6834375262260437,0.5098581314086914,0.8237423896789551,0.7021874785423279,0.5246409177780151
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,2.0,,,0.1656097322702407,0.1617363393306732,0.0038733950350433,,0.6946253776550293,0.6930908560752869,0.8626794219017029,0.6862499713897705,0.5298405289649963,0.7926194667816162,0.7162500023841858,0.5480693578720093
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,3.0,,,0.0367854870855808,0.0347282215952873,0.0020572645589709,,0.8021172881126404,0.8011712431907654,0.8274062275886536,0.7228124737739563,0.5642424821853638,0.7900949716567993,0.729687511920929,0.5600032210350037
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,4.0,,,0.0272203553467988,0.0259738396853208,0.0012465155450627,,0.8835504651069641,0.8833578824996948,1.1496905088424685,0.6878125071525574,0.5339322686195374,1.0597338676452637,0.7093750238418579,0.553167998790741
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,5.0,,,0.0126244239509105,0.0120029170066118,0.00062150740996,,0.9144951105117798,0.914185106754303,1.255916714668274,0.6496875286102295,0.5262043476104736,1.200319528579712,0.6681249737739563,0.5232445001602173
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,6.0,,,0.0073179551400244,0.0068275639787316,0.0004903911612927,,0.9397394061088562,0.939471960067749,1.3220720291137695,0.6778125166893005,0.5620732307434082,1.2658329010009766,0.6865624785423279,0.5498208999633789
mams,wgan,epb3,wgan-epb3,0.1,2.0,5,7.0,,,0.0102974018082022,0.0099237114191055,0.0003736900398507,,0.9796416759490968,0.9796046018600464,1.644755721092224,0.6315624713897705,0.5391240119934082,1.5742466449737549,0.6443750262260437,0.5362144708633423
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,0.0,,,1.3544243574142456,1.335906744003296,0.0185175985097885,,0.3712624609470367,0.3680847883224487,1.004810094833374,0.6615625023841858,0.4747411608695984,1.012487530708313,0.6553124785423279,0.4575549960136413
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,1.0,,,0.9108311533927916,0.9008480906486512,0.0099830841645598,,0.5199335813522339,0.5133028030395508,0.7644816637039185,0.7318750023841858,0.5498013496398926,0.7505577206611633,0.7384374737739563,0.5576761960983276
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,2.0,,,0.8984484672546387,0.892990231513977,0.0054582566954195,,0.604651153087616,0.5993320941925049,0.8450663685798645,0.7028124928474426,0.5300750136375427,0.8336167931556702,0.7009375095367432,0.5202119946479797
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,3.0,,,0.7896923422813416,0.787804901599884,0.0018874458037316,,0.685215950012207,0.6836639642715454,0.7294687628746033,0.7462499737739563,0.5906610488891602,0.7209387421607971,0.7393749952316284,0.5821391344070435
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,4.0,,,1.4087413549423218,1.4064534902572632,0.0022878227755427,,0.7533222436904907,0.7523649334907532,0.6787611246109009,0.7665625214576721,0.6020578145980835,0.6523694396018982,0.7718750238418579,0.6115618348121643
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,5.0,,,0.520159125328064,0.5190296769142151,0.0011294782161712,,0.8463455438613892,0.8457392454147339,0.7437760829925537,0.7578125,0.5923820734024048,0.7359991669654846,0.7537500262260437,0.5778210163116455
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,6.0,,,0.1338174492120742,0.1323673278093338,0.0014501196565106,,0.8787375688552856,0.8783102035522461,0.8652567267417908,0.7462499737739563,0.6048930883407593,0.8609803915023804,0.7443749904632568,0.6016079187393188
mams,wgan,epb3,wgan-epb3,0.1,2.0,6,7.0,,,0.0843993946909904,0.0833929851651191,0.0010064117377623,,0.9119601249694824,0.9118136763572692,0.8342606425285339,0.7571874856948853,0.6068087816238403,0.8110904097557068,0.762499988079071,0.616888165473938
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,0.0,,,0.6026352643966675,0.5953220725059509,0.0073132216930389,,0.3609271645545959,0.35699063539505,1.1424939632415771,0.4259375035762787,0.3918949365615845,1.1429697275161743,0.4381250143051147,0.3774778544902801
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,1.0,,,0.3771691620349884,0.3742439746856689,0.0029251952655613,,0.5877483487129211,0.5868932008743286,1.0805184841156006,0.5637500286102295,0.4566898345947265,1.070419430732727,0.5637500286102295,0.4454707503318786
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,2.0,,,0.3245048522949219,0.3213832080364227,0.0031216465868055,,0.6804635524749756,0.6776810884475708,0.7862750291824341,0.7065625190734863,0.5563100576400757,0.7864935994148254,0.6953125,0.5225345492362976
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,3.0,,,0.3913390338420868,0.3875211775302887,0.0038178637623786,,0.764072835445404,0.7621660232543945,0.6237779855728149,0.7771875262260437,0.6019753813743591,0.6293996572494507,0.7743750214576721,0.5858201384544373
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,4.0,,,0.3910855948925018,0.3898745775222778,0.0012110053794458,,0.818708598613739,0.8177413940429688,0.93533056974411,0.6881250143051147,0.5564972162246704,0.8796759247779846,0.6899999976158142,0.5546357035636902
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,5.0,,,0.5892503261566162,0.5877313613891602,0.0015189585974439,,0.862582802772522,0.8609803915023804,0.8170343637466431,0.7553125023841858,0.6116918325424194,0.7955257892608643,0.7524999976158142,0.5995846390724182
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,6.0,,,1.1559406518936155,1.1541564464569092,0.0017841532826423,,0.9056291580200196,0.9047548174858092,0.9086173176765442,0.7512500286102295,0.6087318062782288,0.8598909974098206,0.7553125023841858,0.6075684428215027
mams,wgan,epb3,wgan-epb3,0.1,2.0,7,7.0,,,0.2637014091014862,0.2588823437690735,0.0048190532252192,,0.9172185659408568,0.916547954082489,1.0300440788269043,0.7246875166893005,0.5772879719734192,1.0236153602600098,0.7284374833106995,0.5757418870925903
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,0.0,,,1.658560037612915,1.6463617086410522,0.0121982879936695,,0.3145973086357116,0.313002198934555,1.173291802406311,0.5503125190734863,0.3752927482128143,1.182041049003601,0.5318750143051147,0.3571647703647613
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,1.0,,,1.842972755432129,1.8376004695892332,0.0053723449818789,,0.449664443731308,0.4421432018280029,0.8826316595077515,0.7396875023841858,0.5108393430709839,0.8827108144760132,0.7290624976158142,0.4998956620693207
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,2.0,,,1.3837132453918457,1.378826379776001,0.0048868381418287,,0.5310402512550354,0.5234287977218628,0.9499824643135072,0.6546875238418579,0.5070673227310181,0.9290722608566284,0.6665624976158142,0.5176874399185181
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,3.0,,,0.6459618210792542,0.6325194835662842,0.0134423170238733,,0.6224831938743591,0.6185216307640076,1.045418620109558,0.6184375286102295,0.5109286904335022,1.036854267120361,0.6284375190734863,0.5185818672180176
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,4.0,,,0.3425011336803436,0.3412871062755584,0.0012140235630795,,0.6837248206138611,0.6816467642784119,0.7362263202667236,0.7362499833106995,0.5718662142753601,0.7228409647941589,0.7431250214576721,0.5913735628128052
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,5.0,,,0.2614806890487671,0.2586735486984253,0.0028071347624063,,0.7491610646247864,0.748492956161499,0.9013318419456482,0.698437511920929,0.5739727020263672,0.8935874700546265,0.690625011920929,0.5646489858627319
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,6.0,,,0.0167553834617137,0.0153068592771887,0.0014485232532024,,0.7902684807777405,0.7895615100860596,0.9197637438774108,0.7340624928474426,0.5882309675216675,0.9060372710227966,0.7293750047683716,0.5862959027290344
mams,wgan,epb3,wgan-epb3,0.1,2.0,8,7.0,,,2.666409730911255,2.6658780574798584,0.0005317684845067,,0.8422818779945374,0.841862678527832,0.7968899011611938,0.7524999976158142,0.5653226375579834,0.7552065253257751,0.7634375095367432,0.5861451029777527
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,0.0,,,1.846734404563904,,,,0.4125412404537201,0.4081685543060303,1.079854130744934,0.6403124928474426,0.4788581132888794,1.0832123756408691,0.6484375,0.488762617111206
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,1.0,,,1.7342520952224731,,,,0.5651814937591553,0.5633487701416016,0.8473203182220459,0.7068750262260437,0.5492488145828247,0.8594247698783875,0.7056249976158142,0.542815089225769
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,2.0,,,1.374120593070984,,,,0.6988449096679688,0.6984008550643921,1.0819534063339231,0.6225000023841858,0.5270833373069763,1.124581813812256,0.5996875166893005,0.4902935624122619
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,3.0,,,0.8675344586372375,,,,0.8077557682991028,0.807621955871582,0.963904857635498,0.684374988079071,0.5576601028442383,0.9807575345039368,0.6721875071525574,0.5458287000656128
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,4.0,,,0.5005242228507996,,,,0.8745874762535095,0.8743056654930115,0.8527891039848328,0.7146875262260437,0.5764436721801758,0.8510438799858093,0.7121875286102295,0.5737743377685547
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,5.0,,,0.2363752275705337,,,,0.9471946954727172,0.9472606182098388,1.178184986114502,0.6743749976158142,0.5414407253265381,1.2082607746124268,0.6540625095367432,0.5245273113250732
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,6.0,,,0.017948580905795,,,,0.9628713130950928,0.962809443473816,1.0902084112167358,0.731249988079071,0.6087154746055603,1.0696141719818115,0.7203124761581421,0.5992399454116821
mams,wgan,epb1,wgan-epb1,0.1,4.0,0,7.0,,,0.0173549186438322,,,,0.9834983348846436,0.9835009574890136,1.3600528240203855,0.682812511920929,0.570244550704956,1.3776265382766724,0.6853125095367432,0.5677736401557922
mams,wgan,epb1,wgan-epb1,0.1,4.0,1,0.0,,,1.1052162647247314,,,,0.3303858637809753,0.3279191851615906,1.010151982307434,0.6481249928474426,0.4049975574016571,1.018832087516785,0.6506249904632568,0.4054738283157348
mams,wgan,epb1,wgan-epb1,0.1,4.0,1,1.0,,,0.6367601752281189,,,,0.5739549994468689,0.5738636255264282,0.8912400603294373,0.6628124713897705,0.514750599861145,0.870616614818573,0.6728125214576721,0.5168708562850952
mams,wgan,epb1,wgan-epb1,0.1,4.0,1,2.0,,,0.1728540658950805,,,,0.7033762335777283,0.7027094960212708,0.8555712699890137,0.7046874761581421,0.562381386756897,0.8435990214347839,0.6981250047683716,0.5432807207107544
mams,wgan,epb1,wgan-epb1,0.1,4.0,1,3.0,,,0.0223086439073085,,,,0.7797427773475647,0.7791261672973633,0.7385047674179077,0.7450000047683716,0.5925306081771851,0.7070676684379578,0.7512500286102295,0.5898733139038086
mams,wgan,epb1,wgan-epb1,0.1,4.0,1,4.0,,,0.0085648512467741,,,,0.852090060710907,0.8519514799118042,0.8973605632781982,0.7203124761581421,0.5676068067550659,0.8336284160614014,0.7346875071525574,0.573670506477356
